chr	start	end	strand	pvalue	qvalue	meth.diff
chr22	48679001	48680000	*	1	0	-18.0166912125675
chr22	48691001	48692000	*	1	0	11.7977528089888
chr22	48705001	48706000	*	1	0	-29.0430622009569
chr22	48867001	48868000	*	1	0	-15.6613647318047
chr22	49022001	49023000	*	1	0	-13.9824167601945
chr22	49023001	49024000	*	1	0	-10.5803510215275
chr22	49040001	49041000	*	1	0	28.5593527351769
chr22	49051001	49052000	*	1	0	10.12909632572
chr22	49063001	49064000	*	1	0	20.4980654469146
chr22	49086001	49087000	*	1	0	13.786941580756
chr22	49089001	49090000	*	1	0	22.8571428571429
chr22	49261001	49262000	*	1	0	10.2559803264029
chr22	49321001	49322000	*	1	0	-26.7550691965078
chr22	49425001	49426000	*	1	0	-10.5953779866823
chr22	49493001	49494000	*	1	0	11.1463431446888
chr22	49519001	49520000	*	1	0	-11.3468992248062
chr22	49673001	49674000	*	1	0	10.5209724819663
chr22	49678001	49679000	*	1	0	15.2009618687736
chr22	49699001	49700000	*	1	0	12.484150173659
chr22	49728001	49729000	*	1	0	13.710199881862
chr22	49784001	49785000	*	1	0	-21.8492834026815
chr22	49838001	49839000	*	1	0	12.4083582089552
chr22	49839001	49840000	*	1	0	-15.4761904761905
chr22	49963001	49964000	*	1	0	-10.3842445944085
chr22	49972001	49973000	*	1	0	-11.6592615290332
chr22	50171001	50172000	*	1	0	19.4426109914542
chr22	50180001	50181000	*	1	0	15.4785801713586
chr22	50190001	50191000	*	1	0	18.1078896858269
chr22	50205001	50206000	*	1	0	-13.1969309462916
chr22	50209001	50210000	*	1	0	-14.7394236664623
chr22	50220001	50221000	*	1	0	-29.6540036053142
chr22	50259001	50260000	*	1	0	-13.3096766925763
chr22	50260001	50261000	*	1	0	-25.5597495705035
chr22	50268001	50269000	*	1	0	-10.9730655615893
chr22	50272001	50273000	*	1	0	-24.6665423001586
chr22	50275001	50276000	*	1	0	-14.6764138139859
chr22	50318001	50319000	*	1	0	-14.0909090909091
chr22	50325001	50326000	*	1	0	-11.4583333333333
chr22	50423001	50424000	*	1	0	-13.1556948798328
chr22	50447001	50448000	*	1	0	-16.5837438824122
chr22	50505001	50506000	*	1	0	-10.3834312902323
chr22	50546001	50547000	*	1	0	-14.2117550651091
chr22	50603001	50604000	*	1	0	11.3931510008615
chr22	50671001	50672000	*	1	0	-12.5134099616858
chr22	50697001	50698000	*	1	0	-10.5082076863585
chr22	50699001	50700000	*	1	0	-13.3840397472858
chr22	50719001	50720000	*	1	0	-18.6274509803922
chr22	50720001	50721000	*	1	0	-11.3695132506779
chr22	50721001	50722000	*	1	0	-14.4381291080558
chr22	50727001	50728000	*	1	0	-16.6813199695211
chrX	281001	282000	*	1	0	17.7364185110664
chrX	315001	316000	*	1	0	-15.7470904589819
chrX	341001	342000	*	1	0	-11.564025253619
chrX	350001	351000	*	1	0	-19.0089787575735
chrX	414001	415000	*	1	0	10.8557198265375
chrX	421001	422000	*	1	0	11.7812583386566
chrX	435001	436000	*	1	0	-31.5685729184773
chrX	460001	461000	*	1	0	-20.9905660377358
chrX	461001	462000	*	1	0	-20.2035933550018
chrX	554001	555000	*	1	0	-10.1466049382716
chrX	643001	644000	*	1	0	-16.27999049806
chrX	645001	646000	*	1	0	-66.4212292846654
chrX	734001	735000	*	1	0	-13.128955285818
chrX	791001	792000	*	1	0	13.108938547486
chrX	793001	794000	*	1	0	-12.744391025641
chrX	828001	829000	*	1	0	-13.4963768115942
chrX	947001	948000	*	1	0	10.083132207026
chrX	979001	980000	*	1	0	15.2366061456971
chrX	989001	990000	*	1	0	21.9793736398902
chrX	990001	991000	*	1	0	13.1101015973748
chrX	1024001	1025000	*	1	0	-14.9156232988568
chrX	1214001	1215000	*	1	0	13.0377094972067
chrX	1467001	1468000	*	1	0	20.0341071242126
chrX	1469001	1470000	*	1	0	12.9767678582121
chrX	1471001	1472000	*	1	0	-10.3713144116837
chrX	1493001	1494000	*	1	0	-10.2326685660019
chrX	1593001	1594000	*	0.99999981276544	0	25.8870564717641
chrX	2188001	2189000	*	1	0	11.626087272992
chrX	2323001	2324000	*	1	0	-13.7767035708717
chrX	2582001	2583000	*	1	0	-12.2179860955371
chrX	2678001	2679000	*	1	0	-16.021756021756
chrX	2694001	2695000	*	1	0	17.3423658155289
chrX	2967001	2968000	*	1	0	-15.430163901334
chrX	6729001	6730000	*	1	0	14.3632439099599
chrX	8783001	8784000	*	1	0	19.4048602505852
chrX	9207001	9208000	*	1	0	-10.1450060616733
chrX	9912001	9913000	*	1	0	-12.0828652613494
chrX	10109001	10110000	*	1	0	-22.2151476562974
chrX	10220001	10221000	*	1	0	-19.0753690753691
chrX	10243001	10244000	*	1	0	19.1176470588235
chrX	10620001	10621000	*	1	0	-13.2414240500108
chrX	14243001	14244000	*	1	0	19.8699567723343
chrX	14873001	14874000	*	1	0	-14.6762341312016
chrX	16946001	16947000	*	1	0	-12.567188905337
chrX	17376001	17377000	*	1	0	-14.4108773342479
chrX	17377001	17378000	*	1	0	-15.0050318604433
chrX	17617001	17618000	*	1	0	15.5931293612453
chrX	17655001	17656000	*	1	0	-16.4934447778583
chrX	17738001	17739000	*	1	0	-10.4051001821494
chrX	18354001	18355000	*	1	0	-10.8327509250751
chrX	18634001	18635000	*	1	0	-14.3676867686769
chrX	19344001	19345000	*	1	0	-13.7958234660926
chrX	19515001	19516000	*	1	0	-13.4438603556705
chrX	19888001	19889000	*	1	0	-12.3552123552124
chrX	19990001	19991000	*	1	0	-19.0115544459499
chrX	20116001	20117000	*	1	0	-10.6134718038159
chrX	20266001	20267000	*	1	0	-12.3914595230097
chrX	21373001	21374000	*	1	0	-11.3259622887671
chrX	21374001	21375000	*	1	0	-11.8016303321117
chrX	21941001	21942000	*	1	0	-11.7803522665694
chrX	22999001	23000000	*	1	0	12.3968702358533
chrX	23667001	23668000	*	1	0	-12.4362867029757
chrX	23673001	23674000	*	1	0	12.5644329896907
chrX	23742001	23743000	*	1	0	-10.8306397824637
chrX	23783001	23784000	*	1	0	-16.267056986397
chrX	23907001	23908000	*	1	0	-11.3623271889401
chrX	24311001	24312000	*	1	0	24.1818361585024
chrX	24464001	24465000	*	1	0	-11.9183713431421
chrX	24465001	24466000	*	1	0	-11.4349974939251
chrX	25002001	25003000	*	1	0	-11.414313942195
chrX	25909001	25910000	*	1	0	10.6600314300681
chrX	26254001	26255000	*	1	0	18.0389692017599
chrX	27458001	27459000	*	1	0	-25.4302259195824
chrX	30889001	30890000	*	1	0	-10.8473433810765
chrX	35499001	35500000	*	1	0	12.8235454387833
chrX	35919001	35920000	*	1	0	-13.6535986212012
chrX	36985001	36986000	*	1	0	-11.2441885038039
chrX	37998001	37999000	*	1	0	-21.0108604845447
chrX	38327001	38328000	*	1	0	-12.827474884997
chrX	38561001	38562000	*	1	0	-20.4985436564384
chrX	38803001	38804000	*	1	0	-14.4149562429999
chrX	38805001	38806000	*	1	0	-10.4822243377212
chrX	39070001	39071000	*	1	0	15.0049177703058
chrX	39162001	39163000	*	1	0	14.6375554270291
chrX	39560001	39561000	*	1	0	-20.0176138424079
chrX	39900001	39901000	*	1	0	-24.8089767566123
chrX	39910001	39911000	*	1	0	-10.236559139785
chrX	40008001	40009000	*	1	0	11.721148050262
chrX	40092001	40093000	*	1	0	40.0035878338541
chrX	40100001	40101000	*	1	0	11.1824505082932
chrX	40102001	40103000	*	1	0	27.8692701456929
chrX	40151001	40152000	*	1	0	28.3485380871023
chrX	40174001	40175000	*	1	0	12.1810392996834
chrX	40580001	40581000	*	1	0	-12.8673662598941
chrX	41253001	41254000	*	1	0	12.5
chrX	41923001	41924000	*	1	0	-11.6041126513556
chrX	42778001	42779000	*	1	0	34.379767757247
chrX	43655001	43656000	*	1	0	-19.3997368591334
chrX	45850001	45851000	*	1	0	-12.0429208472687
chrX	46545001	46546000	*	1	0	-12.2071200147365
chrX	46574001	46575000	*	1	0	-13.601724993674
chrX	46758001	46759000	*	1	0	-13.7267561983471
chrX	46913001	46914000	*	1	0	-11.4654054207143
chrX	47078001	47079000	*	1	0	-13.1030892051371
chrX	47145001	47146000	*	1	0	-13.8568376068376
chrX	47482001	47483000	*	1	0	-20.7848482267087
chrX	47561001	47562000	*	1	0	-19.1676127710243
chrX	47619001	47620000	*	1	0	-14.3852401943367
chrX	47836001	47837000	*	1	0	-13.6862790428852
chrX	48021001	48022000	*	1	0	-13.352600858015
chrX	48071001	48072000	*	1	0	-20.7493814068575
chrX	48476001	48477000	*	1	0	-11.8343849285205
chrX	48539001	48540000	*	1	0	-20.4732601321911
chrX	48574001	48575000	*	1	0	-17.5980904980656
chrX	48598001	48599000	*	1	0	-15.1645569620253
chrX	48676001	48677000	*	1	0	-14.2249757045675
chrX	48737001	48738000	*	1	0	-10.2587058891925
chrX	48827001	48828000	*	1	0	-12.9727599794415
chrX	48835001	48836000	*	1	0	-11.958682559595
chrX	48892001	48893000	*	1	0	-10.8531345086289
chrX	48897001	48898000	*	1	0	-12.1891282064038
chrX	48918001	48919000	*	1	0	-18.1278220075715
chrX	48919001	48920000	*	1	0	-11.4808763585062
chrX	48957001	48958000	*	1	0	-16.8279124988719
chrX	49072001	49073000	*	1	0	-13.0606670500287
chrX	49073001	49074000	*	1	0	-10.1906728172562
chrX	49101001	49102000	*	1	0	-11.7712491127918
chrX	49163001	49164000	*	1	0	-14.3946773526495
chrX	49171001	49172000	*	1	0	-17.3406292749658
chrX	49172001	49173000	*	1	0	-14.6462863656083
chrX	49184001	49185000	*	1	0	-12.1176470588235
chrX	49187001	49188000	*	1	0	-12.1172607529278
chrX	49191001	49192000	*	1	0	-18.5381440553854
chrX	49198001	49199000	*	1	0	-12.046557399301
chrX	49230001	49231000	*	1	0	-13.2258064516129
chrX	49235001	49236000	*	1	0	-26.8889060502312
chrX	49269001	49270000	*	1	0	-14.6620918354997
chrX	49923001	49924000	*	1	0	-11.0303233016642
chrX	51396001	51397000	*	1	0	-16.9205723991957
chrX	52995001	52996000	*	1	0	-11.6981831664813
chrX	53048001	53049000	*	1	0	-16.2469464801244
chrX	53049001	53050000	*	1	0	-14.8311859305934
chrX	53077001	53078000	*	1	0	10.1421188630491
chrX	53248001	53249000	*	0.999999968543587	0	10.9975961538462
chrX	53895001	53896000	*	1	0	11.3725490196078
chrX	54182001	54183000	*	1	0	-13.3104125099145
chrX	54183001	54184000	*	1	0	-15.2768704354169
chrX	54358001	54359000	*	1	0	-15.884912959381
chrX	54495001	54496000	*	1	0	-20.172613654952
chrX	54530001	54531000	*	1	0	-11.3170897412143
chrX	54999001	55000000	*	1	0	-11.7383512544803
chrX	55161001	55162000	*	1	0	-20.7606677462293
chrX	55488001	55489000	*	1	0	-22.7301534587018
chrX	56232001	56233000	*	1	0	-13.1132075471698
chrX	57909001	57910000	*	1	0	-13.8121988057171
chrX	57910001	57911000	*	1	0	-11.1902697077443
chrX	63755001	63756000	*	1	0	-11.1916072842439
chrX	64976001	64977000	*	1	0	-12.0473424181552
chrX	65406001	65407000	*	1	0	-18.6801346801347
chrX	65408001	65409000	*	1	0	-10.9996790757381
chrX	65667001	65668000	*	1	0	-11.5345007405849
chrX	66307001	66308000	*	1	0	10.947602469208
chrX	67543001	67544000	*	1	0	-14.9976873265495
chrX	67544001	67545000	*	1	0	-11.5821764944118
chrX	68002001	68003000	*	1	0	14.5290496669196
chrX	68433001	68434000	*	1	0	-12.1081590935903
chrX	68498001	68499000	*	1	0	-11.342383107089
chrX	68499001	68500000	*	1	0	-10.067140600316
chrX	68829001	68830000	*	1	0	-13.8904304808252
chrX	68830001	68831000	*	1	0	-10.704255094499
chrX	69128001	69129000	*	1	0	-16.6368783787812
chrX	69255001	69256000	*	1	0	26.0118306351183
chrX	69616001	69617000	*	1	0	-11.2214120008599
chrX	70290001	70291000	*	1	0	-12.6477477233059
chrX	70434001	70435000	*	1	0	-12.6270990390229
chrX	70435001	70436000	*	1	0	-22.4484665661136
chrX	70445001	70446000	*	1	0	-25.9786407158416
chrX	70452001	70453000	*	1	0	-15.1827676661169
chrX	71068001	71069000	*	1	0	-16.6709357984588
chrX	71118001	71119000	*	1	0	-10.9074427822415
chrX	71144001	71145000	*	1	0	-15.0173143421499
chrX	71148001	71149000	*	1	0	-24.0165631469979
chrX	71254001	71255000	*	1	0	-17.4215381762552
chrX	71420001	71421000	*	1	0	16.3461538461538
chrX	71492001	71493000	*	1	0	-22.1256532606226
chrX	72557001	72558000	*	1	0	12.8571428571429
chrX	72734001	72735000	*	1	0	21.0879456315153
chrX	73214001	73215000	*	1	0	-17.2337896979031
chrX	74105001	74106000	*	1	0	12.4793355106649
chrX	74250001	74251000	*	1	0	17.7164504759393
chrX	74291001	74292000	*	1	0	-12.7050716746702
chrX	74536001	74537000	*	1	0	-12.0835335028013
chrX	75156001	75157000	*	1	0	-18.1020781781238
chrX	75713001	75714000	*	1	0	10.3455202892728
chrX	76173001	76174000	*	1	0	-15.0342421501486
chrX	77895001	77896000	*	1	0	-11.3248602340828
chrX	78103001	78104000	*	1	0	-14.4714471377114
chrX	78104001	78105000	*	1	0	-16.5702838694262
chrX	79411001	79412000	*	1	0	16.9473147085087
chrX	80809001	80810000	*	1	0	-15.318810143756
chrX	81811001	81812000	*	1	0	12.0185622352294
chrX	81876001	81877000	*	1	0	11.0833333333333
chrX	85003001	85004000	*	1	0	-17.2304562627143
chrX	85508001	85509000	*	1	0	11.5367965367965
chrX	85561001	85562000	*	0.999999930673443	0	18.4615384615385
chrX	86085001	86086000	*	1	0	17.4291617473436
chrX	86147001	86148000	*	1	0	-12.9839838283315
chrX	86148001	86149000	*	1	0	-10.4941541606422
chrX	88874001	88875000	*	1	0	-41.5898617511521
chrX	90521001	90522000	*	1	0	12.4432864651184
chrX	94051001	94052000	*	1	0	16.8224299065421
chrX	100408001	100409000	*	1	0	-14.1707089950017
chrX	100409001	100410000	*	1	0	-11.924182402544
chrX	100636001	100637000	*	1	0	-11.0902940411137
chrX	100731001	100732000	*	1	0	-11.8202652962011
chrX	100732001	100733000	*	1	0	-12.1648246319875
chrX	100820001	100821000	*	1	0	-16.6304060637086
chrX	101191001	101192000	*	1	0	-10.6043328209739
chrX	101291001	101292000	*	1	0	-25.6139866574649
chrX	101348001	101349000	*	1	0	-24.4582148178247
chrX	101391001	101392000	*	1	0	-12.6428042656209
chrX	101408001	101409000	*	1	0	-10.2564102564103
chrX	101742001	101743000	*	1	0	10.2040816326531
chrX	102125001	102126000	*	1	0	-15.8931990343794
chrX	102516001	102517000	*	1	0	-16.5827205675766
chrX	102547001	102548000	*	1	0	14.9941021685872
chrX	102651001	102652000	*	1	0	-17.9565993703698
chrX	102712001	102713000	*	1	0	-11.9927284004258
chrX	102746001	102747000	*	1	0	-10.7546650683102
chrX	103064001	103065000	*	1	0	-12.3555724476669
chrX	103310001	103311000	*	1	0	-13.1726801563868
chrX	103377001	103378000	*	1	0	-12.3909186718426
chrX	104156001	104157000	*	1	0	-14.5350036086194
chrX	104166001	104167000	*	1	0	-10.5420825771325
chrX	104254001	104255000	*	1	0	-12.2356918206939
chrX	105414001	105415000	*	1	0	26.25
chrX	105821001	105822000	*	1	0	-15.4400563349589
chrX	107000001	107001000	*	1	0	-11.2024942213621
chrX	107045001	107046000	*	1	0	20.1815038893691
chrX	107324001	107325000	*	1	0	-11.7633363700779
chrX	107628001	107629000	*	1	0	-11.7960219396613
chrX	107738001	107739000	*	1	0	-19.0597324288675
chrX	107775001	107776000	*	1	0	-18.3109527724491
chrX	107826001	107827000	*	1	0	-15.9447665002931
chrX	108091001	108092000	*	1	0	-10.751022463366
chrX	108092001	108093000	*	1	0	-19.0133682069166
chrX	108732001	108733000	*	1	0	-12.3523146444039
chrX	108735001	108736000	*	1	0	-11.5045564441138
chrX	108736001	108737000	*	1	0	-16.3329197071982
chrX	109733001	109734000	*	1	0	-10.9500898779501
chrX	110317001	110318000	*	1	0	-12.7314489722003
chrX	110945001	110946000	*	1	0	-14.4300144300144
chrX	113913001	113914000	*	1	0	12.962962962963
chrX	114583001	114584000	*	1	0	-11.3490623109498
chrX	115312001	115313000	*	1	0	10.7557170982887
chrX	115614001	115615000	*	1	0	39.4585253456221
chrX	116547001	116548000	*	1	0	22.824302134647
chrX	118728001	118729000	*	1	0	-10.733202784073
chrX	118824001	118825000	*	1	0	-16.9620440112243
chrX	118839001	118840000	*	1	0	-13.8105183216252
chrX	118974001	118975000	*	1	0	-16.8871052682908
chrX	118975001	118976000	*	1	0	-16.856754335378
chrX	119236001	119237000	*	1	0	-14.8266441707988
chrX	119237001	119238000	*	1	0	-16.0001740568296
chrX	119468001	119469000	*	1	0	-12.4284879244004
chrX	119469001	119470000	*	1	0	-12.1382444507025
chrX	119603001	119604000	*	1	0	-11.112906701142
chrX	119692001	119693000	*	1	0	-13.3343192696559
chrX	119758001	119759000	*	1	0	-11.5254264302267
chrX	119871001	119872000	*	1	0	-14.3761432559931
chrX	119872001	119873000	*	1	0	-11.0680686220255
chrX	119943001	119944000	*	1	0	-11.4696685428393
chrX	119991001	119992000	*	1	0	-15.3752868523666
chrX	120000001	120001000	*	1	0	-11.2425979641304
chrX	120015001	120016000	*	1	0	-12.4759677244677
chrX	120251001	120252000	*	1	0	-19.6820806844019
chrX	120468001	120469000	*	1	0	-14.463786464103
chrX	120498001	120499000	*	1	0	-21.225412412802
chrX	120549001	120550000	*	1	0	20.9067188519243
chrX	120559001	120560000	*	1	0	-20.5996472663139
chrX	120604001	120605000	*	1	0	-15.1377500643943
chrX	120629001	120630000	*	1	0	-19.8872253548512
chrX	123185001	123186000	*	1	0	-17.8723512925118
chrX	123732001	123733000	*	1	0	-32.258064516129
chrX	123733001	123734000	*	1	0	-11.2894561411457
chrX	123860001	123861000	*	1	0	-11.5817439718502
chrX	125203001	125204000	*	1	0	-10.7002288329519
chrX	126986001	126987000	*	1	0	13.7380021329541
chrX	129522001	129523000	*	1	0	-12.2686817800168
chrX	129754001	129755000	*	1	0	14.3625192012289
chrX	129932001	129933000	*	1	0	-13.5656541015795
chrX	129982001	129983000	*	1	0	-18.8768461563764
chrX	129983001	129984000	*	1	0	-17.65548822819
chrX	130111001	130112000	*	1	0	-15.0518363291191
chrX	130165001	130166000	*	1	0	-10.0642403365437
chrX	130171001	130172000	*	1	0	-15.183412915512
chrX	130612001	130613000	*	1	0	13.4385042360503
chrX	131082001	131083000	*	1	0	-15.0355510785194
chrX	131083001	131084000	*	1	0	-11.5153760899465
chrX	131278001	131279000	*	1	0	14.2528735632184
chrX	132023001	132024000	*	1	0	-14.1391849195144
chrX	132218001	132219000	*	1	0	-10.1340579710145
chrX	132489001	132490000	*	1	0	-10.2488477874601
chrX	132956001	132957000	*	1	0	-11.0663393346727
chrX	132957001	132958000	*	1	0	-10.9871463884767
chrX	133414001	133415000	*	1	0	-10.3609878450103
chrX	134201001	134202000	*	1	0	11.1363636363636
chrX	134373001	134374000	*	1	0	-17.6271186440678
chrX	134545001	134546000	*	1	0	-16.1928494329917
chrX	134549001	134550000	*	1	0	-11.4286981356323
chrX	134550001	134551000	*	1	0	-10.0893941495873
chrX	134696001	134697000	*	1	0	10.0440233515169
chrX	134796001	134797000	*	1	0	-13.6712749615975
chrX	134914001	134915000	*	1	0	-13.2686453576865
chrX	134915001	134916000	*	1	0	-20.1137572235635
chrX	135051001	135052000	*	1	0	-16.0114914021164
chrX	135295001	135296000	*	1	0	-13.3253506671228
chrX	135343001	135344000	*	1	0	-21.7949748743719
chrX	135344001	135345000	*	1	0	-10.2695217240045
chrX	135520001	135521000	*	1	0	-10.6387124711316
chrX	135521001	135522000	*	1	0	-13.5187284335462
chrX	135602001	135603000	*	1	0	12.488594890511
chrX	136146001	136147000	*	1	0	-18.2120740390105
chrX	136147001	136148000	*	1	0	-10.2866972979618
chrX	136880001	136881000	*	1	0	-20.4619566629764
chrX	137031001	137032000	*	1	0	-17.5172119597333
chrX	137034001	137035000	*	1	0	-11.7562872460367
chrX	137519001	137520000	*	1	0	14.7058823529412
chrX	137546001	137547000	*	1	0	-28.9762914115246
chrX	137548001	137549000	*	1	0	-21.9532191945985
chrX	137549001	137550000	*	1	0	-15.8000615037671
chrX	137550001	137551000	*	1	0	-12.3107462686567
chrX	137563001	137564000	*	1	0	-21.9353281853282
chrX	139933001	139934000	*	1	0	-13.8502963482251
chrX	140084001	140085000	*	1	0	16.1700520396173
chrX	140091001	140092000	*	1	0	-12.2710478015087
chrX	141176001	141177000	*	1	0	-24.4099105015292
chrX	141177001	141178000	*	1	0	-10.3339767370423
chrX	143016001	143017000	*	1	0	11.0127069695803
chrX	143757001	143758000	*	1	0	19.6300792687281
chrX	145818001	145819000	*	1	0	-10.154845222691
chrX	147912001	147913000	*	1	0	-13.9176152314838
chrX	148504001	148505000	*	1	0	28.9103203635961
chrX	149541001	149542000	*	1	0	-11.2938079748043
chrX	149939001	149940000	*	1	0	-10.9226512690966
chrX	150225001	150226000	*	1	0	16.9307511737089
chrX	150362001	150363000	*	1	0	-10.3412698412698
chrX	150507001	150508000	*	1	0	15.0667293425167
chrX	150569001	150570000	*	1	0	-16.3689179375454
chrX	150768001	150769000	*	1	0	-16.8549048862365
chrX	150982001	150983000	*	1	0	-17.1780734924804
chrX	150983001	150984000	*	1	0	-14.1113539685962
chrX	151265001	151266000	*	1	0	14.4955609362389
chrX	151397001	151398000	*	1	0	-21.9225974042884
chrX	152637001	152638000	*	1	0	-14.8359233506845
chrX	152725001	152726000	*	1	0	12.5016886871471
chrX	152941001	152942000	*	1	0	-10.5164383541472
chrX	153056001	153057000	*	1	0	-16.9340172083712
chrX	153307001	153308000	*	1	0	24.3160473662719
chrX	153334001	153335000	*	1	0	-13.8012060948934
chrX	153446001	153447000	*	1	0	12.8030303030303
chrX	153449001	153450000	*	1	0	16.9014084507042
chrX	153518001	153519000	*	1	0	-11.2177884700222
chrX	153530001	153531000	*	1	0	-23.7509976057462
chrX	153622001	153623000	*	1	0	-10.1468926553672
chrX	153644001	153645000	*	1	0	-12.9101500920203
chrX	153673001	153674000	*	1	0	-11.9523873450575
chrX	153684001	153685000	*	1	0	13.3333333333333
chrX	153689001	153690000	*	1	0	-21.7621723745937
chrX	153724001	153725000	*	1	0	-11.2496122828784
chrX	153818001	153819000	*	1	0	-10.9980646201817
chrX	153885001	153886000	*	1	0	-14.1566716641679
